date,_id,lat,lng,place_name,place_county,place_type,text
Tue Sep 29 15:15:52 +0000 2020,1310961500731910000,51.5355,-0.11684,Islington,London,city,"""Coleslaw pots x2 kindly donated by Woolleys"" in #London #UnitedKingdom https://t.co/70eBxwTDCA #foodwaste #free"
Tue Sep 29 15:15:52 +0000 2020,1310961499830190000,51.512209,0.06713,Newham,London,city,"""6 x Fruit cake slices from first group trains ..."" in #London #UnitedKingdom https://t.co/Iuu1af6e7i #foodwaste #free"
Tue Sep 29 15:15:45 +0000 2020,1310961470994290000,51.431,-0.3363,Richmond upon Thames,London,city,"""Cinnamon twist"" in #Teddington #UnitedKingdom https://t.co/UtqxNuBFuo #foodwaste #free"
Tue Sep 29 15:15:45 +0000 2020,1310961470109360000,51.512209,0.06713,Newham,London,city,"""6 x Fruit cake slices from first group trains ..."" in #London #UnitedKingdom https://t.co/cOrrGWwNPu #foodwaste #free"
Tue Sep 29 15:15:38 +0000 2020,1310961438262000000,51.512209,0.06713,Newham,London,city,"""6 x Fruit cake slices from first group trains ..."" in #London #UnitedKingdom https://t.co/1lEDRozCjB #foodwaste #free"
Tue Sep 29 15:15:37 +0000 2020,1310961435225330000,51.512209,0.06713,Newham,London,city,"""6 x Fruit cake slices from first group trains ..."" in #London #UnitedKingdom https://t.co/n58XFIDZQx #foodwaste #free"
Tue Sep 29 15:15:33 +0000 2020,1310961419031110000,51.526,-0.08915,Islington,London,city,"""Tuna mayo baguette"" in #London #UnitedKingdom https://t.co/sZgz0SNQ1E #foodwaste #free"
Tue Sep 29 15:15:33 +0000 2020,1310961419022730000,51.512209,0.06713,Newham,London,city,"""6 x Fruit cake slices from first group trains ..."" in #London #UnitedKingdom https://t.co/DiDfgFJdGC #foodwaste #free"
Tue Sep 29 15:14:57 +0000 2020,1310961268216470000,51.431,-0.3363,Richmond upon Thames,London,city,"""Croissant"" in #Teddington #UnitedKingdom https://t.co/pHGpGWpmFA #foodwaste #free"
Tue Sep 29 15:14:23 +0000 2020,1310961123873750000,51.5355,-0.11684,Islington,London,city,"""Cold Salads; Pasta &amp; Chicken kindly donated by..."" in #London #UnitedKingdom https://t.co/Q290nstCPS #foodwaste #free"
Tue Sep 29 15:13:47 +0000 2020,1310960974988540000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White rolls 12 pack"" in #Stevenage #UnitedKingdom https://t.co/KfX0OFX1lD #foodwaste #free"
Tue Sep 29 15:13:47 +0000 2020,1310960974359330000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White rolls 12 pack"" in #Stevenage #UnitedKingdom https://t.co/wYonG0RSUz #foodwaste #free"
Tue Sep 29 15:13:37 +0000 2020,1310960934815440000,51.431,-0.3363,Richmond upon Thames,London,city,"""1 xBelgium buns"" in #Teddington #UnitedKingdom https://t.co/qQ0bAvxHwP #foodwaste #free"
Tue Sep 29 15:13:26 +0000 2020,1310960887860260000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White hot dog rolls 6 pack"" in #Stevenage #UnitedKingdom https://t.co/NQKGRMIA1s #foodwaste #free"
Tue Sep 29 15:13:26 +0000 2020,1310960886962700000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White hot dog rolls 6 pack"" in #Stevenage #UnitedKingdom https://t.co/GQWGgmdsOQ #foodwaste #free"
Tue Sep 29 15:13:26 +0000 2020,1310960886165760000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White hot dog rolls 6 pack"" in #Stevenage #UnitedKingdom https://t.co/eW4SNv5IHq #foodwaste #free"
Tue Sep 29 15:13:26 +0000 2020,1310960886111240000,51.461,0.10528,Bexley,London,city,"""Oracle Messages"" in #Welling #UnitedKingdom https://t.co/JLQNEZwh6w #zerowaste #free"
Tue Sep 29 15:13:25 +0000 2020,1310960880901910000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White hot dog rolls 6 pack"" in #Stevenage #UnitedKingdom https://t.co/Qd87CyYhm5 #foodwaste #free"
Tue Sep 29 15:13:04 +0000 2020,1310960793878490000,51.5355,-0.11684,Islington,London,city,"""Sushi packs kindly donated by Woolleys"" in #London #UnitedKingdom https://t.co/BeQJRDcxm5 #foodwaste #free"
Tue Sep 29 15:12:54 +0000 2020,1310960753592150000,51.512209,0.06713,Newham,London,city,"""English mustard sachets from first group trains"" in #London #UnitedKingdom https://t.co/hsQ71sqq9L #foodwaste #free"
Tue Sep 29 15:12:54 +0000 2020,1310960752526860000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White batch rolls 6 pack"" in #Stevenage #UnitedKingdom https://t.co/qpASym0DTD #foodwaste #free"
Tue Sep 29 15:12:48 +0000 2020,1310960725993680000,51.431,-0.3363,Richmond upon Thames,London,city,"""Various Wholemeal rolls"" in #Teddington #UnitedKingdom https://t.co/IAsm3O4BU3 #foodwaste #free"
Tue Sep 29 15:12:48 +0000 2020,1310960725972620000,51.512209,0.06713,Newham,London,city,"""English mustard sachets from first group trains"" in #London #UnitedKingdom https://t.co/27utkn6Yop #foodwaste #free"
Tue Sep 29 15:12:41 +0000 2020,1310960698109970000,51.512209,0.06713,Newham,London,city,"""English mustard sachets from first group trains"" in #London #UnitedKingdom https://t.co/pwk8JknxMO #foodwaste #free"
Tue Sep 29 15:12:41 +0000 2020,1310960697719880000,51.431,-0.3363,Richmond upon Thames,London,city,"""Various Wholemeal rolls"" in #Teddington #UnitedKingdom https://t.co/AkIREQuJE7 #foodwaste #free"
Tue Sep 29 15:12:40 +0000 2020,1310960692472830000,51.512209,0.06713,Newham,London,city,"""English mustard sachets from first group trains"" in #London #UnitedKingdom https://t.co/2y9LlkWTYB #foodwaste #free"
Tue Sep 29 15:12:40 +0000 2020,1310960692317610000,51.512209,0.06713,Newham,London,city,"""English mustard sachets from first group trains"" in #London #UnitedKingdom https://t.co/Ohf8Woa4GM #foodwaste #free"
Tue Sep 29 15:12:40 +0000 2020,1310960692237830000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""White batch rolls 6 pack"" in #Stevenage #UnitedKingdom https://t.co/aD0ndkdW91 #foodwaste #free"
Tue Sep 29 15:12:24 +0000 2020,1310960625221280000,51.512209,0.06713,Newham,London,city,"""English mustard sachets from first group trains"" in #London #UnitedKingdom https://t.co/RLFHm5b66b #foodwaste #free"
Tue Sep 29 15:12:21 +0000 2020,1310960615163410000,51.512209,0.06713,Newham,London,city,"""English mustard sachets from first group trains"" in #London #UnitedKingdom https://t.co/PV3Nlb6Jw0 #foodwaste #free"
Tue Sep 29 15:12:21 +0000 2020,1310960615071130000,51.431,-0.3363,Richmond upon Thames,London,city,"""Sourdough stick "" in #Teddington #UnitedKingdom https://t.co/b7DINqjy48 #foodwaste #free"
Tue Sep 29 15:12:21 +0000 2020,1310960613586350000,51.431,-0.3363,Richmond upon Thames,London,city,"""Sourdough stick "" in #Teddington #UnitedKingdom https://t.co/64ewmsap2n #foodwaste #free"
Tue Sep 29 15:12:02 +0000 2020,1310960533659680000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""Wholemeal baps 4 pack"" in #Stevenage #UnitedKingdom https://t.co/hwSQ91wLyY #foodwaste #free"
Tue Sep 29 15:11:53 +0000 2020,1310960496888210000,51.90847,-0.21208,Old Town,Hertfordshire,suburb,"""Gluten free White farmhouse bread Warburton"" in #Stevenage #UnitedKingdom https://t.co/6qK4DEEhXB #foodwaste #free"
Tue Sep 29 15:11:53 +0000 2020,1310960496821050000,51.431,-0.3363,Richmond upon Thames,London,city,""" sourdough "" in #Teddington #UnitedKingdom https://t.co/15wSMzpVYH #foodwaste #free"
Tue Sep 29 15:11:05 +0000 2020,1310960296614330000,51.431,-0.3363,Richmond upon Thames,London,city,"""Cotswold granary"" in #Teddington #UnitedKingdom https://t.co/ByPJfeqOT6 #foodwaste #free"
Tue Sep 29 15:10:54 +0000 2020,1310960249516550000,51.4758,-0.13208,Lambeth,London,city,"""Earphones &amp; Aux splitter "" in #London #UnitedKingdom https://t.co/0xfAjokho8 #zerowaste #free"
Tue Sep 29 15:10:54 +0000 2020,1310960249361370000,51.431,-0.3363,Richmond upon Thames,London,city,"""Cotswold granary"" in #Teddington #UnitedKingdom https://t.co/kJrfBN9tM7 #foodwaste #free"
Tue Sep 29 15:10:33 +0000 2020,1310960159754200000,51.431,-0.3363,Richmond upon Thames,London,city,"""Malted loaf"" in #Teddington #UnitedKingdom https://t.co/BPvDGlxK5l #foodwaste #free"
Tue Sep 29 15:10:19 +0000 2020,1310960104263520000,51.4758,-0.13208,Lambeth,London,city,"""Contact Lens cases"" in #London #UnitedKingdom https://t.co/X5HXwRFhlN #zerowaste #free"
Tue Sep 29 15:10:02 +0000 2020,1310960031748280000,51.431,-0.3363,Richmond upon Thames,London,city,"""Cheese and onion pasty"" in #Teddington #UnitedKingdom https://t.co/DToYT7R9YX #foodwaste #free"
Tue Sep 29 15:10:01 +0000 2020,1310960025435890000,51.8232,-1.29046,Cherwell,Oxfordshire,city,"""Double bed"" in #Kidlington #UnitedKingdom https://t.co/wthm50kxuB #zerowaste #free"
Tue Sep 29 15:09:50 +0000 2020,1310959978883230000,51.431,-0.3363,Richmond upon Thames,London,city,"""Cheese and onion pasty"" in #Teddington #UnitedKingdom https://t.co/ee6kdswGFe #foodwaste #free"
Tue Sep 29 15:09:26 +0000 2020,1310959881348960000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/ixOh43kwbb #foodwaste #free"
Tue Sep 29 15:09:22 +0000 2020,1310959861627270000,51.431,-0.3363,Richmond upon Thames,London,city,"""Large white"" in #Teddington #UnitedKingdom https://t.co/qwpdI7sk0P #foodwaste #free"
Tue Sep 29 15:09:21 +0000 2020,1310959861090440000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/VBBKU7ghBb #foodwaste #free"
Tue Sep 29 15:09:14 +0000 2020,1310959828861420000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/CYeLnFpRze #foodwaste #free"
Tue Sep 29 15:09:10 +0000 2020,1310959810863560000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/pFikZb4Rmq #foodwaste #free"
Tue Sep 29 15:09:05 +0000 2020,1310959790810640000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/g6NGAmcB2u #foodwaste #free"
Tue Sep 29 15:09:04 +0000 2020,1310959787241360000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/iFc0r1xYWM #foodwaste #free"
Tue Sep 29 15:08:56 +0000 2020,1310959753078680000,52.406392,-2.112418,Clent,Worcestershire,suburb,"""Pampers baby dry size 6"" in #Stourbridge #UnitedKingdom https://t.co/p16FkJAg9U #zerowaste #free"
Tue Sep 29 15:08:55 +0000 2020,1310959751740740000,51.4758,-0.13208,Lambeth,London,city,"""Calculator"" in #London #UnitedKingdom https://t.co/5YPUeKUmYr #zerowaste #free"
Tue Sep 29 15:08:55 +0000 2020,1310959751631700000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/hPNSINmzJ2 #foodwaste #free"
Tue Sep 29 15:08:51 +0000 2020,1310959733495530000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/JB3LRYj2A0 #foodwaste #free"
Tue Sep 29 15:08:51 +0000 2020,1310959732983830000,51.431,-0.3363,Richmond upon Thames,London,city,"""Bacon and cheese pastry "" in #Teddington #UnitedKingdom https://t.co/CgMUKIZ50m #foodwaste #free"
Tue Sep 29 15:08:51 +0000 2020,1310959732874770000,51.5478,-0.12223,Islington,London,city,"""2 Tubs of food to be collected today. It's veg..."" in #London #UnitedKingdom https://t.co/8DB6bwjetH #foodwaste #free"
Tue Sep 29 15:08:43 +0000 2020,1310959700314330000,51.512209,0.06713,Newham,London,city,"""1 box of uht milk 10ml sachets from first grou..."" in #London #UnitedKingdom https://t.co/dDinM8scJx #foodwaste #free"
Tue Sep 29 15:08:33 +0000 2020,1310959658610420000,51.431,-0.3363,Richmond upon Thames,London,city,"""Multi seeded loaf "" in #Teddington #UnitedKingdom https://t.co/BDA2ZjNeJL #foodwaste #free"
Tue Sep 29 15:08:16 +0000 2020,1310959585738610000,51.431,-0.3363,Richmond upon Thames,London,city,"""Multi seeded loaf "" in #Teddington #UnitedKingdom https://t.co/7V0yBOZfAf #foodwaste #free"
Tue Sep 29 15:08:07 +0000 2020,1310959548577070000,51.431,-0.3363,Richmond upon Thames,London,city,"""Small wholemeal"" in #Teddington #UnitedKingdom https://t.co/zdkdrmSvbz #foodwaste #free"
Tue Sep 29 15:07:32 +0000 2020,1310959403412190000,51.431,-0.3363,Richmond upon Thames,London,city,"""Sourdough stick "" in #Teddington #UnitedKingdom https://t.co/RbKN6YVkAG #foodwaste #free"
Tue Sep 29 15:07:06 +0000 2020,1310959293466850000,51.431,-0.3363,Richmond upon Thames,London,city,"""Various Wholemeal rolls"" in #Teddington #UnitedKingdom https://t.co/uzbiGvvJGN #foodwaste #free"
Tue Sep 29 15:06:54 +0000 2020,1310959242304770000,52.626151,-1.110636,Leicester,City of Leicester,city,"""Brown Basmati Rice 1kg"" in #Leicester #UnitedKingdom https://t.co/Gy91vQXnra #foodwaste #free"
Tue Sep 29 15:06:49 +0000 2020,1310959222981620000,51.431,-0.3363,Richmond upon Thames,London,city,"""One cotswold small tin loaves"" in #Teddington #UnitedKingdom https://t.co/JF9tHQAtMJ #foodwaste #free"
Tue Sep 29 15:06:28 +0000 2020,1310959134431470000,51.431,-0.3363,Richmond upon Thames,London,city,""" sourdough "" in #Teddington #UnitedKingdom https://t.co/zSIwCpgQFY #foodwaste #free"
Tue Sep 29 15:06:20 +0000 2020,1310959101648740000,51.5109,0.03286,Newham,London,city,"""2 x Skimmed 0.1% Fat milk by TESCO 500 ml"" in #London #UnitedKingdom https://t.co/heBieicETV #foodwaste #free"
Tue Sep 29 15:03:26 +0000 2020,1310958370258650000,51.5812,-0.12329,Haringey,London,city,"""Baby Cream "" in #London #UnitedKingdom https://t.co/KM7VTnm6g1 #zerowaste #free"
Tue Sep 29 15:02:39 +0000 2020,1310958170907520000,51.5355,-0.11684,Islington,London,city,"""Sushi and chicken pasta kindly donated by Wool..."" in #London #UnitedKingdom https://t.co/9nsQFELbX3 #foodwaste #free"
Tue Sep 29 15:01:51 +0000 2020,1310957973238360000,51.042606,-0.891934,East Hampshire,Hampshire,city,"""HELLO LISS! Free Tesco food for your community 💚"" in #Liss #UnitedKingdom https://t.co/nI9W24ff2R #foodwaste #free"
Tue Sep 29 15:00:57 +0000 2020,1310957745240190000,51.527631,-0.140648,Camden,London,city,"""Dress"" in #London #UnitedKingdom https://t.co/zQLUp48r91 #zerowaste #free"
Tue Sep 29 14:58:30 +0000 2020,1310957128492950000,51.29511,-0.823386,Hart,Hampshire,city,"""HELLO FLEET! Free Tesco food for your community 💚r"" in #Fleet #UnitedKingdom https://t.co/xGkk1AGKRB #foodwaste #free"
Tue Sep 29 14:58:29 +0000 2020,1310957122281140000,51.5355,-0.11684,Islington,London,city,"""Vegetarian lasagna kindly donated by Woolleys"" in #London #UnitedKingdom https://t.co/3rDOJGONQM #foodwaste #free"
Tue Sep 29 14:57:59 +0000 2020,1310957000063430000,51.484644,-0.207276,Hammersmith and Fulham,London,city,"""Used Moving boxes"" in #London #UnitedKingdom https://t.co/7R2mjskNbD #zerowaste #free"
Tue Sep 29 14:54:17 +0000 2020,1310956069330580000,51.5355,-0.11684,Islington,London,city,"""Chicken &amp; Mushroom Carbonara kindly donated by..."" in #London #UnitedKingdom https://t.co/rGXpn9RQqn #foodwaste #free"
Tue Sep 29 14:52:13 +0000 2020,1310955545654960000,51.3567,1.06748,Canterbury,Kent,city,"""Rotary clothes line"" in #Whitstable #UnitedKingdom https://t.co/JbfnPYfnxn #zerowaste #free"
Tue Sep 29 14:52:07 +0000 2020,1310955521642460000,51.522362,-0.108379,Islington,London,city,"""Gym bag "" in #London #UnitedKingdom https://t.co/nuyolS2eJK #zerowaste #free"
Tue Sep 29 14:50:57 +0000 2020,1310955229052110000,51.5355,-0.11684,Islington,London,city,"""Cold Salads; Pasta &amp; Chicken kindly donated by..."" in #London #UnitedKingdom https://t.co/TGgKkKQ6LT #foodwaste #free"
Tue Sep 29 14:50:52 +0000 2020,1310955205580730000,53.7874,-0.3082,Bransholme,Kingston upon Hull,suburb,"""Broccoli "" in #Hull #UnitedKingdom https://t.co/8B1msYl0rW #foodwaste #free"
Tue Sep 29 14:48:14 +0000 2020,1310954546416490000,51.5019,-0.21825,Hammersmith and Fulham,London,city,"""Pret soups - 1x pea &amp; mint (large)"" in #London #UnitedKingdom https://t.co/X8o8MVDwiI #foodwaste #free"
Tue Sep 29 14:44:18 +0000 2020,1310953556363670000,51.5019,-0.21825,Hammersmith and Fulham,London,city,"""Pret wraps - 1x hoisin duck left "" in #London #UnitedKingdom https://t.co/8iWVjuAufr #foodwaste #free"
Tue Sep 29 14:42:32 +0000 2020,1310953110504870000,51.5019,-0.21825,Hammersmith and Fulham,London,city,"""Pret baguettes 🥖 "" in #London #UnitedKingdom https://t.co/RtgdVyNZSI #foodwaste #free"
Tue Sep 29 14:41:22 +0000 2020,1310952816408760000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Long life Milk"" in #Kidlington #UnitedKingdom https://t.co/hPvfbS8mzS #foodwaste #free"
Tue Sep 29 14:41:00 +0000 2020,1310952725153300000,51.5355,-0.11684,Islington,London,city,"""PRET chicken avo sandwiches/ baguettes kindly ..."" in #London #UnitedKingdom https://t.co/gblPZaLZHE #foodwaste #free"
Tue Sep 29 14:41:00 +0000 2020,1310952724524040000,51.5019,-0.21825,Hammersmith and Fulham,London,city,"""Pret sandwiches - 3x ham and cheese left "" in #London #UnitedKingdom https://t.co/D2UzptQZ9N #foodwaste #free"
Tue Sep 29 14:38:44 +0000 2020,1310952155730390000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Soya Milk"" in #Kidlington #UnitedKingdom https://t.co/4oxz3puuKf #foodwaste #free"
Tue Sep 29 14:38:15 +0000 2020,1310952030953970000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Rice Milk"" in #Kidlington #UnitedKingdom https://t.co/LrrnTAlbP0 #foodwaste #free"
Tue Sep 29 14:37:10 +0000 2020,1310951760698240000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Oatly Milk"" in #Kidlington #UnitedKingdom https://t.co/hSscaektWi #foodwaste #free"
Tue Sep 29 14:36:29 +0000 2020,1310951589348340000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Rice Milk"" in #Kidlington #UnitedKingdom https://t.co/DSaMWK4EXX #foodwaste #free"
Tue Sep 29 14:35:57 +0000 2020,1310951451724830000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Baby Milk"" in #Kidlington #UnitedKingdom https://t.co/jVOsL2A1M4 #foodwaste #free"
Tue Sep 29 14:34:02 +0000 2020,1310950970231320000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Rice"" in #Kidlington #UnitedKingdom https://t.co/Lz5gXaZFNc #foodwaste #free"
Tue Sep 29 14:33:20 +0000 2020,1310950796914290000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Pasta:Macaroni "" in #Kidlington #UnitedKingdom https://t.co/ZooKSpdnj2 #foodwaste #free"
Tue Sep 29 14:32:42 +0000 2020,1310950634762510000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Pasta: Spaghetti "" in #Kidlington #UnitedKingdom https://t.co/4uvf71duo7 #foodwaste #free"
Tue Sep 29 14:31:52 +0000 2020,1310950425898750000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Pasta: Penne"" in #Kidlington #UnitedKingdom https://t.co/QhyYEbE0pF #foodwaste #free"
Tue Sep 29 14:31:29 +0000 2020,1310950329299740000,51.8484,-1.30532,Cherwell,Oxfordshire,city,"""Pasta: Fusilli"" in #Kidlington #UnitedKingdom https://t.co/jJMbba1LVk #foodwaste #free"
Tue Sep 29 14:24:41 +0000 2020,1310948617109280000,51.564116,0.131453,Barking and Dagenham,London,city,"""Red lentils"" in #Dagenham #UnitedKingdom https://t.co/jXxDbssBoj #foodwaste #free"
Tue Sep 29 14:23:15 +0000 2020,1310948258605400000,51.415255,-0.07361,Bromley,London,city,"""Inhaler"" in #London #UnitedKingdom https://t.co/7ZjPCMEPvV #zerowaste #free"
Tue Sep 29 14:22:16 +0000 2020,1310948008477980000,51.5101,-0.04247,Stepney,,suburb,"""Coffee/Tea Flask Mug"" in #London #UnitedKingdom https://t.co/e6CHhs8WAC #zerowaste #free"
Tue Sep 29 14:21:56 +0000 2020,1310947925598570000,51.5101,-0.04247,Stepney,,suburb,"""Plunger "" in #London #UnitedKingdom https://t.co/HRp8UDPzD2 #zerowaste #free"
